Year,SERIES,តំបន់យោង,ភេទ,កំរិតនគរូបនីយកម្ម,UNIT_MEASURE,GeoCode,Value
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,57.4
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,53.4
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,57.4
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,47.8
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,47.1
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,45.9
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,45.6
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,ប្រុស,,ភាគរយ,KH12,47.4
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,70.6
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,50.5
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,60.6
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,54.9
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,51.7
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,54.6
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,45.5
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,45.7
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,45.4
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,45.7
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ភ្នំពេញ,,,ភាគរយ,KH12,47.2
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,37.8
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,39.2
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,35.2
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,34.1
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,30.6
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,31.1
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,29.7
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,33.7
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,31.8
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,34.1
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ស្រី,,ភាគរយ,KH18,32.7
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,46.2
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,46.5
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,39.4
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,33.2
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,31.9
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,33.1
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,30.5
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,33.8
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,27.6
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,32.0
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,ប្រុស,,ភាគរយ,KH18,29.3
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,42.1
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,43.0
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,37.4
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,33.6
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,31.2
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,32.1
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,30.1
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,33.7
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,29.6
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,33.0
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះសីហនុ,,,ភាគរយ,KH18,30.9
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,39.0
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,43.4
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,38.4
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,38.4
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,44.5
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,44.6
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,42.4
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,46.3
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,53.5
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,57.4
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ស្រី,,ភាគរយ,KH13,58.3
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ប្រុស,,ភាគរយ,KH13,37.5
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ប្រុស,,ភាគរយ,KH13,43.2
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ប្រុស,,ភាគរយ,KH13,35.5
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ព្រះវិហារ,ប្រុស,,ភាគរយ,KH13,36.1
